EVM 301	21	0.707740	0.000000	0.166964
EVM 302	16	-1.479961	0.000000	0.428578
EVM 303	17	1.488632	0.000000	0.436680
EVM 304	16	-1.458165	0.000000	0.408319
EVM 305	17	1.372884	0.000000	0.330935
EVM 306	17	1.484782	0.000000	0.433080
EVM 307	18	-0.211049	0.000000	0.164407
EVM 308	21	0.640454	0.000000	0.202452
EVM 309	19	0.220562	0.000000	0.167928
EVM 310	17	1.062620	0.000000	0.155293
EVM 311	17	1.495901	0.000000	0.443486
EVM 312	16	-1.072260	0.000000	0.154504
EVM 313	21	0.644447	0.000000	0.199891
EVM 314	16	-1.496505	0.000000	0.444053
EVM 315	16	-1.498828	0.000000	0.446232
EVM 316	18	-0.220078	0.000000	0.167737
EVM 317	18	-0.212630	0.000000	0.164959
EVM 318	17	1.384793	0.000000	0.341516
EVM 319	18	-0.216254	0.000000	0.166275
EVM 320	21	0.641364	0.000000	0.201864
EVM 321	18	-0.218939	0.000000	0.167294
EVM 322	20	-0.646346	0.000000	0.198689
EVM 323	19	0.212704	0.000000	0.164985
EVM 324	16	-1.065974	0.000000	0.154951
EVM 325	16	-1.072493	0.000000	0.154492
EVM 326	21	0.643096	0.000000	0.200752
EVM 327	19	0.221198	0.000000	0.168180
EVM 328	21	0.645410	0.000000	0.199280
EVM 329	17	1.070390	0.000000	0.154610
EVM 330	17	1.068393	0.000000	0.154749
EVM 331	18	-0.214401	0.000000	0.165594
EVM 332	16	-1.416335	0.000000	0.369929
EVM 333	19	0.251395	0.000000	0.182308
EVM 334	20	-0.646879	0.000000	0.198353
EVM 335	18	-0.210496	0.000000	0.164217
EVM 336	16	-1.072744	0.000000	0.154480
EVM 337	19	0.218087	0.000000	0.166967
EVM 338	18	-0.204331	0.000000	0.162211
EVM 339	17	1.489731	0.000000	0.437708
EVM 340	18	-0.218479	0.000000	0.167117
EVM 341	19	0.216657	0.000000	0.166426
EVM 342	21	0.646653	0.000000	0.198495
EVM 343	17	1.393184	0.000000	0.349022
EVM 344	18	-0.219635	0.000000	0.167564
EVM 345	20	-0.645767	0.000000	0.199054
EVM 346	17	1.479961	0.000000	0.428578
EVM 347	17	1.080207	0.000000	0.154303
EVM 348	16	-1.516144	0.000000	0.462519
EVM 349	21	0.654561	0.000000	0.193618
EVM 350	17	1.087076	0.000000	0.154460
EVM 351	17	1.526120	0.000000	0.471935
EVM 352	16	-1.550384	0.000000	0.494929
EVM 353	21	0.692787	0.000000	0.173228
EVM 354	17	1.045318	0.000000	0.158180
EVM 355	21	0.650511	0.000000	0.196092
EVM 356	16	-1.039011	0.000000	0.159686
EVM 357	17	1.381777	0.000000	0.338828
EVM 358	19	0.222911	0.000000	0.168868
EVM 359	16	-1.495129	0.000000	0.442763
EVM 360	18	-0.211643	0.000000	0.164613
EVM 361	19	0.214226	0.000000	0.165530
EVM 362	19	0.215399	0.000000	0.165958
EVM 363	20	-0.639291	0.000000	0.203207
EVM 364	20	-0.637250	0.000000	0.204541
EVM 365	18	-0.212423	0.000000	0.164886
EVM 366	16	-1.495686	0.000000	0.443285
EVM 367	17	1.070960	0.000000	0.154575
EVM 368	17	1.500651	0.000000	0.447943
EVM 369	21	0.646989	0.000000	0.198285
EVM 370	17	1.384416	0.000000	0.341180
EVM 371	16	-1.068413	0.000000	0.154747
EVM 372	19	0.213241	0.000000	0.165176
EVM 373	17	1.067722	0.000000	0.154801
EVM 374	21	0.636974	0.000000	0.204722
EVM 375	20	-0.644628	0.000000	0.199775
EVM 376	17	1.495057	0.000000	0.442695
EVM 377	16	-1.074288	0.000000	0.154414
